Title,Price,Category 1,Category 2,Category 3,Category 4,Category 5,Category 6,Condition,Quantity,Description 1,Description 2,Description 3,Description 4,Description 5,Description 6,Description 7,Description 8,Local_Pickup_yes_or_no,Free_Shipping_yes_or_no,Shipping_Policy,Shipping_Cost,Return_Policy,Nonprofit,Percent_Donated,Main_Image_URL,Image_URL_2,Image_URL_3,Image_URL_4,Image_URL_5,Tag_1,Tag_2,Tag_3,Tag_4,Tag_5,META_SUPPLIER,META_SKU,META_UOM,META_purchaseCost,META_fullCost,META_sellPrice
Crayola Art Buddy Backpack,$12.59,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,,,,New,10000,"Crayola Art Buddy Backpack includes 16 crayons, 10 mini-stampers markers, 8 broad line washable markers, 4 sidewalk chalk sticks and a 5 in x 7 in tablet. Backpack comes with a durable, clear plastic construction and is filled with art supplies making it ","perfect for school, travel or in keeping items organized at home.",,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1632224&Rendition=Small,,,,,SUPPLIES,ART SUPPLIES,CRAFTS,GENERAL CRAFTS,,School Specialty,1382230,EACH,$9.44,$10.86,$12.59
Crayola Model Magic Modeling Material - 3 Ounce - Pack of 6 - Assorted Primary Colors,$5.99,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Pottery & Sculpting,Modeling Clay & Dough,,New,10000,"Crayola Model Magic Modeling Dough Set in assorted colors is easy to use and allows children to make colorful art that can be kept. 3 oz Material is soft, Non-Toxic as well as safe and will air dry before 24 hrs. Includes six 0.5 oz pouches in primary col","ors of red, yellow, blue, black, dual pouch of white and is sold as 6 per set.",,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1632226&Rendition=Small,,,,,SUPPLIES,ART SUPPLIES,CERAMICS/SCULPTURE,MODELING DOUGH,,School Specialty,1382232,PACK OF 6,$4.49,$5.16,$5.99
Crayola Model Magic Modeling Material Deluxe Variety Pack - 7 Ounce - Pack of 14 - Assorted Colors,$12.89,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Pottery & Sculpting,Modeling Clay & Dough,,New,10000,"Crayola Model Magic Modeling Dough Deluxe Variety Pack allows children to make colorful art that can be kept. 7 oz Easy to use modeling material is soft, Non-Toxic as well as safe and will air dry before 24 hrs. Pack comes with fourteen 0.5 oz Model Magic"," pouches in 9 assorted colors, 10 project cards with pictures and easy-to-follow instructions for all skill levels.",,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1632227&Rendition=Small,,,,,SUPPLIES,ART SUPPLIES,CERAMICS/SCULPTURE,MODELING DOUGH,,School Specialty,1382233,PACK OF 14,$9.67,$11.12,$12.89
Crayola Model Magic Modeling Material - 3 Ounce - Pack of 6 - Assorted Secondary Colors,$5.99,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Pottery & Sculpting,Modeling Clay & Dough,,New,10000,Crayola Model Magic Modeling Dough Set in assorted colors allows children to make colorful art that can be kept. 3 oz Easy to use modeling material is Non-Toxic as well as safe and will air dry before 24 hrs. Pack includes six 0.5 oz pouches in secondary ,"colors of green, orange, purple, brown and dual pouch of white.",,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1632228&Rendition=Small,,,,,SUPPLIES,ART SUPPLIES,CERAMICS/SCULPTURE,MODELING DOUGH,,School Specialty,1382234,PACK OF 6,$4.49,$5.16,$5.99
Crayola  Model Magic  Bisque - 4 oz.,$3.89,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Pottery & Sculpting,Modeling Clay & Dough,,New,10000,"Crayola Model Magic Modeling Dough in bisque air-dries to a slightly flexible and resilient state. 4 oz Compound that stays pliable in an airtight container is very soft and responsive. Odorless, non-greasy material is clean, safe and does not stick to sk",in and most fabric. Non-Toxic compound takes detail without flaking or crumbling.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1632229&Rendition=Small,,,,,SUPPLIES,ART SUPPLIES,CERAMICS/SCULPTURE,MODELING DOUGH,,School Specialty,1382236,EACH,$2.92,$3.36,$3.89
Crayola  Model Magic  Orange - 4 oz.,$3.89,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Pottery & Sculpting,Modeling Clay & Dough,,New,10000,"Crayola Model Magic Modeling Dough in orange is a soft, easy to use modeling material allowing children to make colorful art that can be kept. 4 oz Dough is Non-Toxic as well as safe and will air dry before 24 hrs.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1632230&Rendition=Small,,,,,SUPPLIES,ART SUPPLIES,CERAMICS/SCULPTURE,MODELING DOUGH,,School Specialty,1382237,EACH,$2.92,$3.36,$3.89
Crayola Model Magic - 4 Ounce - Earthtone,$3.89,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Pottery & Sculpting,Modeling Clay & Dough,,New,10000,"Crayola Model Magic Modeling Dough in earth tone is a soft, easy to use modeling material allowing children to make colorful art that can be kept. 4 oz Earth tone dough is Non-Toxic as well as safe and will air dry before 24 hrs.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1632231&Rendition=Small,,,,,SUPPLIES,ART SUPPLIES,CERAMICS/SCULPTURE,MODELING DOUGH,,School Specialty,1382238,EACH,$2.92,$3.36,$3.89
Crayola Model Magic - 4 Ounce - Terra Cotta,$3.89,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Pottery & Sculpting,Modeling Clay & Dough,,New,10000,"Crayola Model Magic Modeling Dough in terra cotta is a soft, easy to use modeling material allowing children to make colorful art that can be kept. 4 oz Dough is Non-Toxic as well as safe and will air dry before 24 hrs.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1632232&Rendition=Small,,,,,SUPPLIES,ART SUPPLIES,CERAMICS/SCULPTURE,MODELING DOUGH,,School Specialty,1382239,EACH,$2.92,$3.36,$3.89
Crayola Washable Fine Line Doodling Markers - Pack of 12 - Assorted Colors,$4.49,Office Supplies,Office Instruments,Writing & Drawing Instrument Accessories,,,,New,10000,Crayola Fine Line Doodling Washable Marker Pack features vibrant colors especially designed to easily remove from skin and kid&#39;s clothing. Doodling marker pack has 12 non-toxic markers.,,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1632233&Rendition=Small,,,,,SUPPLIES,ART SUPPLIES,ART MARKERS,WASHABLE MARKERS,,School Specialty,1382240,SET OF 12,$3.37,$3.88,$4.49
Crayola Conical Tip Markers - Pack of 10 - Multiple Bright and Bold Colors,$4.19,Office Supplies,Office Instruments,Writing & Drawing Instrument Accessories,,,,New,10000,Crayola Original Marker Set containing markers in bright and bold colors are durable. Marker featuring conical tip can write at any angle and does not bleed through typical paper. Marker lays down loads of brilliant color and is non-toxic. Set includes 10, markers.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1632234&Rendition=Small,,,,,SUPPLIES,ART SUPPLIES,ART MARKERS,STANDARD MARKERS,,School Specialty,1382241,SET OF 10,$3.14,$3.61,$4.19
Crayola  26 ct. Washable Pip-Squeaks  Marker Portfolio,$10.19,Office Supplies,Office Instruments,Writing & Drawing Instrument Accessories,,,,New,10000,Crayola Pip-Squeaks Washable Marker Portfolio comes with 26 washable markers in assorted colors and a 25 sheet doodle tablet. Marker set features good washability. Sold per set.,,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1632235&Rendition=Small,,,,,SUPPLIES,ART SUPPLIES,ART MARKERS,WASHABLE MARKERS,,School Specialty,1382242,SET OF 26,$7.64,$8.79,$10.19
Crayola Pip Squeaks Skinnies Washable Markers - Pack of 16 - Assorted Colors,$4.99,Office Supplies,Office Instruments,Writing & Drawing Instrument Accessories,,,,New,10000,Crayola Pip Squeaks Skinnies Washable Marker includes 16 markers in bright and unique assorted colors. Marker set features good washability.,,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1632236&Rendition=Small,,,,,SUPPLIES,ART SUPPLIES,ART MARKERS,WASHABLE MARKERS,,School Specialty,1382243,SET OF 16,$3.74,$4.30,$4.99
Crayola Washable Chisel Tip Poster Markers - Pack of 8 - Assorted Colors,$4.79,Office Supplies,Office Instruments,Writing & Drawing Instrument Accessories,,,,New,10000,"Crayola Chisel Tip Washable Poster Marker Pack offers vibrant, bold colors on light/dark-colored poster board and construction paper. Marker set have markers featuring high washability with chisel tip for easy coverage of big surfaces. It has 8 markers in"," colors like magenta, blue, violet, lime green, rose, orange, brown, yellow.",,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1632237&Rendition=Small,,,,,SUPPLIES,ART SUPPLIES,ART MARKERS,WASHABLE MARKERS,,School Specialty,1382244,SET OF 8,$3.59,$4.13,$4.79
Plantoys Dollhouse Furniture Children Room Set - Set of 5,$22.99,Toys & Games,Toys,"Dolls, Playsets & Toy Figures",Dollhouses,,,New,10000,"Colorful, modern-style furniture sets help children develop vocabulary, language and social skills while encouraging Cecision-making and creativity. Set includes children&#39;s bunk beds which can be split into 2 beds, a cupboard that can be transformed i","nto a desk, and a chair. Largest piece measures 5.51&quot; x 2.76&quot; x 5.51&quot;. Ages 3+. Standard Focus: environments, create models, family studies, role-play. Sold As A Set of 5 Preschool-Early Childhood Grade Level Category: Early Childhood / Dra",matic Play / Doll Furniture Ideal for early childhood classrooms or daycare Short Name: Dollhouse Furniture Childrens Room Set Of 5 Active Play,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1632263&Rendition=Small,,,,,INSTRUCTIONAL SOLUTIONS,EARLY LEARNING,EC DRAMATIC PLAY,DOLLHOUSES,,School Specialty,1382431,SET OF 5,$17.24,$19.83,$22.99
Plantoys Dollhouse Furniture Dining Room Set - Set of 6,$22.99,Toys & Games,Toys,"Dolls, Playsets & Toy Figures",Dollhouses,,,New,10000,"Colorful, modern-style furniture sets help children develop vocabulary, language and social skills while encouraging decision-making and creativity Set includes idining room furntiure specially designed in fun, bright colors. Largest piece measures 5.51&q","uot; x 4.72&quot; x 1.97&quot;. Ages 3+. Standard Focus: environments, create models, family studies, role-play. Category: Dramatic Play / Doll Furniture Sold as a Set of 6 Short name: Dollhouse Furniture Dining Room Set Of 6 Grade levels: Preschool-Early", Childhood Plantoys Brand of Products,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1632264&Rendition=Small,,,,,INSTRUCTIONAL SOLUTIONS,EARLY LEARNING,EC DRAMATIC PLAY,DOLLHOUSES,,School Specialty,1382432,SET OF 6,$17.24,$19.83,$22.99
Plantoys Dollhouse Furniture Living Room Set - Set of 7,$22.99,Toys & Games,Toys,"Dolls, Playsets & Toy Figures",Dollhouses,,,New,10000,"Colorful, modern-style furniture sets help children develop vocabulary, language and social skills while encouraging decision-making and creativity. Set includesliving room furntiure specially designed in fun, bright colors. Largest piece measures 2.36&qu","ot; x 5.07&quot; x 1.97&quot;. Ages 3+. Standard Focus: environments, create models, family studies, role-play. Sold As A Set of 7 Preschool-Early Childhood Grade Level Category: Early Childhood / Dramatic Play / Doll Furniture Ideal for early childhood c",lassrooms or daycare Short Name: Dollhouse Furniture Living Room Set Of 7 Active Play,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1632265&Rendition=Small,,,,,INSTRUCTIONAL SOLUTIONS,EARLY LEARNING,EC DRAMATIC PLAY,DOLLHOUSES,,School Specialty,1382433,SET OF 7,$17.24,$19.83,$22.99
Plantoys Dollhouse Furniture - Bathroom Set - Set of 3,$22.99,Toys & Games,Toys,"Dolls, Playsets & Toy Figures",Dollhouses,,,New,10000,"Colorful, modern-style furniture sets help children develop vocabulary, language and social skills while encouraging decision-making and creativity. Set includes bathroom furniture specially designed in fun, bright colors. Largest piece measures 1.18&quot","; x 5.51&quot; x 2.36&quot;. Ages 3+. Standard Focus: environments, create models, family studies, role-play. Sold As A Set of 3 Preschool-Early Childhood Grade Level Category: Early Childhood / Dramatic Play / Doll Furniture Ideal for early childhood cla",ssrooms or daycare Short Name: Dollhouse Furniture Bathroom Set Of 3 Active Play,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1632266&Rendition=Small,,,,,INSTRUCTIONAL SOLUTIONS,EARLY LEARNING,EC DRAMATIC PLAY,DOLLHOUSES,,School Specialty,1382434,SET OF 3,$17.24,$19.83,$22.99
Plantoys Dollhouse Furniture Bedroom Set - Set of 5,$22.99,Toys & Games,Toys,"Dolls, Playsets & Toy Figures",Dollhouses,,,New,10000,"Colorful, modern-style furniture sets help children develop vocabulary, language and social skills while encouraging decision-making and creativity. Set includes bedroom furniture specially designed in fun, bright colors. Largest piece measure 6.69&quot; ","x 4.6&quot; x 1.97&quot;. Ages 3+. Standard Focus: environments, create models, family studies, role-play. Category: Dramatic Play / Doll Furniture Sold as a Set of 5 Short name: Dollhouse Furniture Bedroom Set Of 5 Grade levels: Preschool-Early Childhood", Plantoys Brand of Products,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1632267&Rendition=Small,,,,,INSTRUCTIONAL SOLUTIONS,EARLY LEARNING,EC DRAMATIC PLAY,DOLLHOUSES,,School Specialty,1382435,SET OF 5,$17.24,$19.83,$22.99
Plantoys Dollhouse Furniture Kitchen - Set of 2,$22.99,Toys & Games,Toys,"Dolls, Playsets & Toy Figures",Dollhouses,,,New,10000,"Colorful, modern-style furniture sets help children develop vocabulary, language and social skills while encouraging decision-making and creativity. Set includes kitchen furntiure specially designed in fun, bright colors. Largest piece measures 6.3&quot; ","x 1.97&quot; x 1.97&quot;. Ages 3+. Standard Focus: environments, create models, family studies, role-play. Set of 2 Ideal for daycare or early learning classrooms Colorful and modern kitchen furniture Great for role playing and dramatic play Ages: 3 and ",up,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1632268&Rendition=Small,,,,,INSTRUCTIONAL SOLUTIONS,EARLY LEARNING,EC DRAMATIC PLAY,DOLLHOUSES,,School Specialty,1382436,SET OF 2,$17.24,$19.83,$22.99
Plantoys Dollhouse Furniture - Playground Set - Set of 3,$23.99,Toys & Games,Toys,"Dolls, Playsets & Toy Figures",Dollhouses,,,New,10000,"Colorful, modern-style furniture sets help children develop vocabulary, language and social skills while encouraging decision-making and creativity. Playground set includes three units with four different functions: swing and slider, a seesaw and sandbox ","with bucket. Children will enjoy reconstructing and creating their own imaginary playground. Largest piece measures 5.5&quot; x 11.4&quot; x 9.17&quot;. Ages 3+. Standard Focus: environments, create models, family studies, role-play. Category: Dramatic Pl",ay / Doll Furniture Sold as a Set of 3 Short name: Dollhouse Furniture Playground Set Of 3 Grade levels: Preschool-Early Childhood Plantoys Brand of Products,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1632269&Rendition=Small,,,,,INSTRUCTIONAL SOLUTIONS,EARLY LEARNING,EC DRAMATIC PLAY,DOLLHOUSES,,School Specialty,1382437,SET OF 3,$17.99,$20.69,$23.99
Plantoys Dollhouse Furniture Patio Set - Set of 6,$23.99,Toys & Games,Toys,"Dolls, Playsets & Toy Figures",Dollhouses,,,New,10000,"Colorful, modern-style furniture sets help children develop vocabulary, language and social skills while encouraging decision-making and creativity. Patio set includes three lightweight chairs, a round table, a beach chair and a parasol which can be opene","d and closed, all in bright summer colors. Largest piece measures 6.7&quot; x 7.08&quot; x 7.08&quot;. Ages 3+. Standard Focus: environments, create models, family studies, role-play. Set of 6 Ideal for daycare or early learning classrooms Colorful and mo","dern patio furniture Includes 3 chairs, 1 round table, 1 beach chair and 1 umbrella Ages: 3 and up",,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1632270&Rendition=Small,,,,,INSTRUCTIONAL SOLUTIONS,EARLY LEARNING,EC DRAMATIC PLAY,DOLLHOUSES,,School Specialty,1382438,SET OF 6,$17.99,$20.69,$23.99
