Title,Price,Category 1,Category 2,Category 3,Category 4,Category 5,Category 6,Condition,Quantity,Description 1,Description 2,Description 3,Description 4,Description 5,Description 6,Description 7,Description 8,Local_Pickup_yes_or_no,Free_Shipping_yes_or_no,Shipping_Policy,Shipping_Cost,Return_Policy,Nonprofit,Percent_Donated,Main_Image_URL,Image_URL_2,Image_URL_3,Image_URL_4,Image_URL_5,Tag_1,Tag_2,Tag_3,Tag_4,Tag_5,META_SUPPLIER,META_SKU,META_UOM,META_purchaseCost,META_fullCost,META_sellPrice
School Smart View Binder - 1 1/2 inches - White,$3.89,Office Supplies,Filing & Organization,Binding Supplies,Binders,,,New,10000,"School Smart White 1-1/2 in View Binder features non-glare overlay on spine and front cover that will avoid transfer of ink from printed materials. Round-ring, general purpose PVC free binder comes with 2 inside pockets, concealed rivets on spine that giv",es a clean look and contains 47 - 52% recycled content.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1602019&Rendition=Small,,,,,SUPPLIES,OFFICE SUPPLIES,BINDERS/BINDING,PRESENTATION BINDERS,,School Specialty,086391,EACH,$2.92,$3.36,$3.89
School Smart View Binder - 1 1/2 inches - Black,$3.89,Office Supplies,Filing & Organization,Binding Supplies,Binders,,,New,10000,"School Smart Black 1-1/2 in View Binder features non-glare overlay on spine and front cover that will avoid transfer of ink from printed materials. Round-ring, general purpose PVC free binder comes with 2 inside pockets, concealed rivets on spine that giv",es a clean look and contains 47 - 52% recycled content.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1602019&Rendition=Small,,,,,SUPPLIES,OFFICE SUPPLIES,BINDERS/BINDING,PRESENTATION BINDERS,,School Specialty,086392,EACH,$2.92,$3.36,$3.89
School Smart View Binder - 2 inches - White,$4.49,Office Supplies,Filing & Organization,Binding Supplies,Binders,,,New,10000,"School Smart White 2 in View Binder features non-glare overlay on spine and front cover that will avoid transfer of ink from printed materials. Round-ring, general purpose PVC free binder comes with 2 inside pockets, concealed rivets on spine that gives a", clean look and contains 47 - 52% recycled content.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1602019&Rendition=Small,,,,,SUPPLIES,OFFICE SUPPLIES,BINDERS/BINDING,PRESENTATION BINDERS,,School Specialty,086394,EACH,$3.37,$3.88,$4.49
School Smart View Binder - 2 inches - Black,$4.49,Office Supplies,Filing & Organization,Binding Supplies,Binders,,,New,10000,"School Smart Black 2 in View Binder features non-glare overlay on spine and front cover that will avoid transfer of ink from printed materials. Round-ring, general purpose PVC free binder comes with 2 inside pockets, concealed rivets on spine that gives a", clean look and contains 47 - 52% recycled content.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1602019&Rendition=Small,,,,,SUPPLIES,OFFICE SUPPLIES,BINDERS/BINDING,PRESENTATION BINDERS,,School Specialty,086395,EACH,$3.37,$3.88,$4.49
School Smart View Binder - 2 inches - Blue,$4.49,Office Supplies,Filing & Organization,Binding Supplies,Binders,,,New,10000,"School Smart Blue 2 in View Binder features non-glare overlay on spine and front cover that will avoid transfer of ink from printed materials. Round-ring, general purpose PVC free binder comes with 2 inside pockets, concealed rivets on spine that gives a ",clean look and contains 47 - 52% recycled content.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1602019&Rendition=Small,,,,,SUPPLIES,OFFICE SUPPLIES,BINDERS/BINDING,PRESENTATION BINDERS,,School Specialty,086396,EACH,$3.37,$3.88,$4.49
School Smart View Binder - 3 inches - White,$5.69,Office Supplies,Filing & Organization,Binding Supplies,Binders,,,New,10000,"School Smart White 3 in View Binder features non-glare overlay on spine and front cover that will avoid transfer of ink from printed materials. Round-ring, general purpose PVC free binder comes with 2 inside pockets, concealed rivets on spine that gives a", clean look and contains 47 - 52% recycled content.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1602019&Rendition=Small,,,,,SUPPLIES,OFFICE SUPPLIES,BINDERS/BINDING,PRESENTATION BINDERS,,School Specialty,086397,EACH,$4.27,$4.91,$5.69
School Smart View Binder - 3 inches - Black,$5.69,Office Supplies,Filing & Organization,Binding Supplies,Binders,,,New,10000,"School Smart Black 3 in View Binder features non-glare overlay on spine and front cover that will avoid transfer of ink from printed materials. Round-ring, general purpose PVC free binder comes with 2 inside pockets, concealed rivets on spine that gives a", clean look and contains 47 - 52% recycled content.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1602019&Rendition=Small,,,,,SUPPLIES,OFFICE SUPPLIES,BINDERS/BINDING,PRESENTATION BINDERS,,School Specialty,086398,EACH,$4.27,$4.91,$5.69
School Smart View Binder - 3 inches - Blue,$5.69,Office Supplies,Filing & Organization,Binding Supplies,Binders,,,New,10000,"School Smart Blue 3 in View Binder features non-glare overlay on spine and front cover that will avoid transfer of ink from printed materials. Round-ring, general purpose PVC free binder comes with 2 inside pockets, concealed rivets on spine that gives a ",clean look and contains 47 - 52% recycled content.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1602019&Rendition=Small,,,,,SUPPLIES,OFFICE SUPPLIES,BINDERS/BINDING,PRESENTATION BINDERS,,School Specialty,086399,EACH,$4.27,$4.91,$5.69
School Smart Plastic Pencil Box - 12 3/4 x 5 x 2 1/2 inches - Red,$2.49,Office Supplies,Office Instruments,Writing & Drawing Instruments,Pens & Pencils,,,New,10000,School Smart Red Pencil Box measuring 12-3/8 in x 5 in x 2-1/4 in is made from durable translucent polypropylene plastic.,,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1601804&Rendition=Small,,,,,SUPPLIES,WRITING,WRITING ACCESSORIES,PENCIL STORAGE,,School Specialty,086524,EACH,$1.87,$2.15,$2.49
School Smart Marbleback Composition Books - 9 3/4 x 7 1/2 - 150 Sheets - 300 Pages,$4.79,Office Supplies,General Supplies,Paper Products,,,,New,10000,"School Smart Marbleback Composition Book measuring 9-3/4 in x 7-1/2 in features hard, black marble pattern cover with space to write student&#39;s name, school and grade. 3/8 in Wide ruled book with 150 leaves/300 pages has useful weights and measures inf",ormation printed on back cover. It has cover taped as well as sewn to white sulphite paper of 15 lb basis weight.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1596870&Rendition=Small,,,,,SUPPLIES,PAPER,STUDENT PAPER,COMPOSITION,,School Specialty,086769,EACH,$3.59,$4.13,$4.79
Ticonderoga Ticonderoga Pre Sharpened Number 2 Pencil with Eraser - Pack of 12 - Yellow,$2.99,Office Supplies,Office Instruments,Writing & Drawing Instruments,Pens & Pencils,Pencils,Writing Pencils,New,10000,Ticonderoga Size 2 Pre-Sharpened Graphite Pencil with Microban features premium wood construction with a multi-coat finish that allows easy sharpening. Pencil is designed with exclusive graphite formula for strong and dense core while offering smooth as s,ilk writing. Pencil is sold as 12 per pack.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1598111&Rendition=Small,,,,,SUPPLIES,WRITING,PENCILS,STANDARD,,School Specialty,087190,PACK OF 12,$2.24,$2.58,$2.99
Paper Mate White Pearl Latex Free Eraser - Pack of 3,$2.39,Office Supplies,Office Instruments,Writing & Drawing Instruments,Pens & Pencils,,,New,10000,Paper Mate White Pear Eraser is smudge resistant to keep the paper clean. White premium eraser featuring a classic design removes pencil marks with ease. 100% Latex-free eraser is large sized and is sold as 3 per pack.,,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1602180&Rendition=Small,,,,,SUPPLIES,WRITING,WRITING ACCESSORIES,ERASERS,,School Specialty,087213,PACK OF 3,$1.79,$2.06,$2.39
Expo Learning Boards - Dry Erase 8.9 x 11.8 Board,$4.09,Office Supplies,Office Instruments,Writing & Drawing Instrument Accessories,,,,New,10000,Expo Learning Dry Erase Board features a double sided board that is blank on one side and skip-a-line ruled on the other. Dry erase board measuring 8.9 in x 11.8 in is suitable for classroom use.,,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1602319&Rendition=Small,,,,,SUPPLIES,BASIC SUPPLIES,BOARDS/ACCESSORIES,DRY ERASE BOARDS,,School Specialty,088347,EACH,$3.07,$3.53,$4.09
School Smart Ruled Index Cards - 3 in x 5 in - Pack of 100 - White,$0.79,Office Supplies,General Supplies,Paper Products,Index Cards,,,New,10000,School Smart Ruled Index Card made from 90# heavyweight index stock is ideal for creating flashcards that help in memorization and learning. White index card measuring 3 in x 5 in is sold as 100 per pack.,,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1599838&Rendition=Small,,,,,SUPPLIES,PAPER,INDEX CARDS,3X5 RULED CARDS,,School Specialty,088706,PACK OF 100,$0.59,$0.68,$0.79
School Smart Heavyweight Plain Index Cards - 3 in x 5 in - Pack of 100 - White,$0.79,Office Supplies,General Supplies,Paper Products,Index Cards,,,New,10000,School Smart Blank Index Card made from 90# heavyweight index stock is ideal for creating flashcards that help in memorization and learning. White index card measuring 3 in x 5 in is sold as 100 per pack.,,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1599838&Rendition=Small,,,,,SUPPLIES,PAPER,INDEX CARDS,3X5 BLANK CARDS,,School Specialty,088708,PACK OF 100,$0.59,$0.68,$0.79
School Smart Heavyweight Ruled Index Cards - 4 in x 6 in - Pack of 100 - White,$1.89,Office Supplies,General Supplies,Paper Products,Index Cards,,,New,10000,,,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,,,,,,SUPPLIES,PAPER,INDEX CARDS,4X6 RULED CARDS,,School Specialty,088710,PACK OF 100,$1.42,$1.63,$1.89
School Smart Ruled Index Cards - 3 in x 5 in - Pack of 100 - Assorted Colors,$1.39,Office Supplies,General Supplies,Paper Products,Index Cards,,,New,10000,School Smart Ruled Card made from 110# heavyweight index stock is ideal for creating flashcards that help in memorization and learning. Index card in assorted colors measures 3 in x 5 in and is sold as 100 per pack.,,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1599681&Rendition=Small,,,,,SUPPLIES,PAPER,INDEX CARDS,3X5 RULED CARDS,,School Specialty,088711,PACK OF 100,$1.04,$1.20,$1.39
School Smart Index Cards - 4 in x 6 in - Pack of 100 - White,$1.89,Office Supplies,General Supplies,Paper Products,Index Cards,,,New,10000,School Smart Blank Index Card made from 90# heavyweight index stock is ideal for creating flashcards that help in memorization and learning. White index card measuring 4 in x 6 in is sold as 100 per pack.,,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1599838&Rendition=Small,,,,,SUPPLIES,PAPER,INDEX CARDS,4X6 BLANK CARDS,,School Specialty,088712,PACK OF 100,$1.42,$1.63,$1.89
School Smart Heavyweight Ruled Index Cards - 5 in x 8 in - Pack of 100 - White,$2.59,Office Supplies,General Supplies,Paper Products,Index Cards,,,New,10000,,,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,,,,,,SUPPLIES,PAPER,INDEX CARDS,5X8 RULED CARDS,,School Specialty,088713,PACK OF 100,$1.94,$2.23,$2.59
School Smart Heavyweight Plain Index Cards - 5 in x 8 in - Pack of 100 - White,$2.59,Office Supplies,General Supplies,Paper Products,Index Cards,,,New,10000,School Smart Blank Index Card made from 90# heavyweight index stock is ideal for creating flashcards that help in memorization and learning. White index card measuring 5 in x 8 in is sold as 100 per pack.,,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1599838&Rendition=Small,,,,,SUPPLIES,PAPER,INDEX CARDS,5X8 BLANK CARDS,,School Specialty,088714,PACK OF 100,$1.94,$2.23,$2.59
School Smart Heavyweight Ruled Index Cards - 3 in x 5 in - Pack of 100 - Assorted Neon Colors,$3.09,Office Supplies,General Supplies,Paper Products,Index Cards,,,New,10000,School Smart Ruled Index Card made from 110# heavyweight index stock is ideal for creating flashcards that help in memorization and learning. Neon index card measuring 3 in x 5 in is sold as 100 per pack.,,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1599681&Rendition=Small,,,,,SUPPLIES,PAPER,INDEX CARDS,3X5 RULED CARDS,,School Specialty,088849,PACK OF 100,$2.32,$2.67,$3.09
School Smart See Through Flexible Ruler with Inches and Metric - 12 inch - Clear,$0.79,Office Supplies,Office Instruments,Office Rulers,,,,New,10000,School Smart Flexible Ruler has measurement scales in 1/16 in on one side and metric on the opposite. 12 in Ruler can be is clear and can be seen-thru.,,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1602576&Rendition=Small,,,,,SUPPLIES,BASIC SUPPLIES,MEASURING,RULERS,,School Specialty,089837,EACH,$0.59,$0.68,$0.79
School Smart Safety Compass with Plastic Body and Rounded Tip for Safety - Pencil Included,$0.99,Arts & Entertainment,Hobbies & Creative Arts,Crafts & Hobbies,Drawing & Painting,Drafting,Drafting Compasses,New,10000,"School Smart Safety Compass consist of inch and metric settings. Compass comes with pencil and features plastic body, rounded tip for safety.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1602577&Rendition=Small,,,,,SUPPLIES,BASIC SUPPLIES,MEASURING,COMPASSES,,School Specialty,089840,EACH,$0.74,$0.85,$0.99
MARKERS WASHABLE FINE TIP VIS-A-VIS SET OF 8,$11.09,,,,,,,New,10000,"Expo Vis-A-Vis Fine Wet Erase Marker Set features markers that writes on all sorts of transparencies or films in bright, see-through colors. Marker set comes with 8 markers in assorted colors like black, red, green, blue, brown, orange, purple and yellow.", It features dry quick waterbase markers that are odorless and non-fading.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1606885&Rendition=Small,,,,,SUPPLIES,WRITING,DRY ERASE MARKERS,SPECIALTY,,School Specialty,1004744,SET OF 8,$8.32,$9.57,$11.09
School Smart Hardwood Clipboard - Letter Size,$1.59,Office Supplies,Office Instruments,Clipboards,,,,New,10000,"School Smart Hardwood Clipboard in letter size measures 9 in x 12-1/2 in and is finished on both sides with beveled edges for safety. Strong, smooth hardboard features brilliant nickel finish clip and offers positive grip for pads, forms as well as sheets",.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1620581&Rendition=Small,,,,,SUPPLIES,OFFICE SUPPLIES,CLIPS/FASTENERS/RUBBER BANDS,CLIPBOARDS,,School Specialty,1272480,EACH,$1.19,$1.37,$1.59
School Smart Clip Board - 9 x 15 1/2 inches,$1.69,Office Supplies,Office Instruments,Clipboards,,,,New,10000,"School Smart Hardwood Clipboard in legal size measures 9 in x 15-1/2 in and is finished on both sides with beveled edges for safety. Strong, smooth hardboard features brilliant nickel finish clip and offers positive grip for pads, forms as well as sheets.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1620581&Rendition=Small,,,,,SUPPLIES,OFFICE SUPPLIES,CLIPS/FASTENERS/RUBBER BANDS,CLIPBOARDS,,School Specialty,1272481,EACH,$1.27,$1.46,$1.69
"Willcopy Multipurpose Copy and Legal Paper - 20 pound, 8 1/2 x 14 inches - Pack of 5000 - White",$68.99,Office Supplies,General Supplies,Paper Products,Printer & Copier Paper,,,New,10000,"Willcopy White Legalsize Multi-Purpose Copy Paper is compatible with copiers, laser, ink jet printers and plain paper fax machines with 20 lb capacity. This paper provides perfect solution to all document needs with 92 brightness levels. Sold as 5000 per ",pack.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1621886&Rendition=Small,,,,,SUPPLIES,PAPER,OFFICE PAPER,COPY PAPER,,School Specialty,1289120,CASE OF 5000,$51.74,$59.50,$68.99
Elmer's Washable Clear School Glue - 5 Ounces - Clear,$2.59,Hardware,"Adhesives, Coatings & Sealants",Glues,White Glue,,,New,10000,Elmers Washable Clear School Glue in 5 oz bottle is easy-to-squeeze and non-toxic. Safe glue with washable formula goes on clear and dries out clear.,,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1621210&Rendition=Small,,,,,SUPPLIES,OFFICE SUPPLIES,GLUE/ADHESIVES,WHITE/GEL,,School Specialty,1289194,EACH,$1.94,$2.23,$2.59
School Smart Chisel Tip Highlighters - Pack of 6 - Assorted Colors,$2.99,Office Supplies,Office Instruments,Writing & Drawing Instruments,Markers & Highlighters,,,New,10000,"School Smart Highlighter featuring bright, see-thru colors has chisel tip perfect for wide or fine highlighting. Highlighter in assorted colors of blue, lavender, yellow, orange, green and pink is sold as 6 per pack.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1621807&Rendition=Small,,,,,SUPPLIES,WRITING,HIGHLIGHTERS,PEN,,School Specialty,1298145,SET OF 6,$2.24,$2.58,$2.99
School Smart Chisel Tip Highlighters - Pack of 12 - Yellow,$5.99,Office Supplies,Office Instruments,Writing & Drawing Instruments,Markers & Highlighters,,,New,10000,School Smart Highlighter with chisel tip is a perfect choice for wide or fine highlighting. Highlighter featuring bright and see-thru yellow is sold as 12 per pack.,,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1621808&Rendition=Small,,,,,SUPPLIES,WRITING,HIGHLIGHTERS,PEN,,School Specialty,1298146,PACK OF 12,$4.49,$5.16,$5.99
EXPO Original Chisel Tip Dry Erase Markers - Pack of 4 - Black,$6.49,Office Supplies,Office Instruments,Writing & Drawing Instruments,Markers & Highlighters,,,New,10000,"Expo Original Dry Erase Marker in black may be used on whiteboards, glass and nonporous surfaces. Marker features chisel tip and is sold as 4 per pack.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1621821&Rendition=Small,,,,,SUPPLIES,WRITING,DRY ERASE MARKERS,ORIGINAL CHISEL,,School Specialty,1298264,PACK OF 4,$4.87,$5.60,$6.49
Willcopy 20 pound Copy and Multipurpose Paper - 8 1/2 x 11 inch - Case of 10 Reams - 92 Bright White,$48.49,Office Supplies,General Supplies,Paper Products,Printer & Copier Paper,,,New,10000,"Willcopy White 20 lb Multipurpose Copy Paper in letter size is perfect for using with copiers, laser, ink jet printers and plain paper fax machines that offers a correct solution at 92 brightness level to all document needs and is sold as 10 per case.",,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1621886&Rendition=Small,,,,,SUPPLIES,PAPER,OFFICE PAPER,MULTI PURPOSE,,School Specialty,1299349,CASE OF 10,$36.37,$41.83,$48.49
School Smart Dry Erase Unruled Pupil Boards - 9 x 12 - Set of 10,$24.99,Office Supplies,Office Instruments,Writing & Drawing Instrument Accessories,,,,New,10000,School Smart Dry Erase Board is designed from high quality melamine base with unruled or plain surface and features a rounded corners for added safety. White dry erase boards measuring 9 in x 12 in enables the student to write and wipe off easily and is s,old as 10 per pack.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1611017&Rendition=Small,,,,,SUPPLIES,BASIC SUPPLIES,BOARDS/ACCESSORIES,DRY ERASE BOARDS,,School Specialty,1325120,PACK OF 10,$18.74,$21.55,$24.99
Advantus Index Card Boxes - 3 x 5 inches,$3.99,Office Supplies,Filing & Organization,File Boxes,,,,New,10000,Advantus Black Index Card Box measuring 3 in x 5 in is made from durable plastic and comes with a snap lid.,,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1626786&Rendition=Small,,,,,SUPPLIES,OFFICE SUPPLIES,FILING,FILE STORAGE,,School Specialty,1329866,EACH,$2.99,$3.44,$3.99
Merriam-Webster's Elementary Dictionary - Paperback,$13.69,Office Supplies,Office Equipment,Electronic Dictionaries & Translators,,,,New,10000,Merriam-Webster &quot;Elementary Dictionary&quot; Paperback Book with 624 pages features clear resolutions and sample sentences illustrating word usage and origins of especially interesting words are explained by brief stories. 7 3/4 in x 9 1/4 in Book wi,"th 600 colorful examples and 32, 000 entries get our language to life.",,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1627620&Rendition=Small,,,,,SUPPLIES,BASIC SUPPLIES,RESEARCH AND REFERENCE,DICTIONARIES,,School Specialty,1333699,EACH,$10.27,$11.81,$13.69
EXPO Original Bullet Tip Dry Erase Marker - Pack of 12 - Black,$15.99,Office Supplies,Office Instruments,Writing & Drawing Instruments,Markers & Highlighters,,,New,10000,"Expo Original Dry Erase Bullet Tip Marker features intense ink with consistent color quality that makes writings clearly visible from a distance. This black ink marker is erasable, has less odor and is perfect to deliver bright, vivid messages. Sold as 12", markers per pack.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1627623&Rendition=Small,,,,,SUPPLIES,WRITING,DRY ERASE MARKERS,ORIGINAL BULLET,,School Specialty,1333719,PACK OF 12,$11.99,$13.79,$15.99
EXPO Original Chisel Tip Dry Erase Marker - Pack of 12 - Blue,$16.49,Office Supplies,Office Instruments,Writing & Drawing Instruments,Markers & Highlighters,,,New,10000,"Expo Original Dry Erase Chisel Tip Marker features intense ink with consistent color quality that makes writings clearly visible from a distance. This blue ink marker is erasable, has less odor and is perfect to deliver bright, vivid messages. Sold as 12 ",markers per pack.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1627624&Rendition=Small,,,,,SUPPLIES,WRITING,DRY ERASE MARKERS,ORIGINAL CHISEL,,School Specialty,1333723,PACK OF 12,$12.37,$14.23,$16.49
EXPO Original Chisel Tip Dry Erase Marker - Pack of 12 - Green,$16.49,Office Supplies,Office Instruments,Writing & Drawing Instruments,Markers & Highlighters,,,New,10000,"Expo Original Dry Erase Chisel Tip Marker features intense ink with consistent color quality that makes writings clearly visible from a distance. This green ink marker is erasable, has less odor and is perfect to deliver bright, vivid messages. Sold as 12", markers per pack.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1627625&Rendition=Small,,,,,SUPPLIES,WRITING,DRY ERASE MARKERS,ORIGINAL CHISEL,,School Specialty,1333724,PACK OF 12,$12.37,$14.23,$16.49
EXPO Original Chisel Tip Dry Erase Marker - Pack of 12 - Red,$16.49,Office Supplies,Office Instruments,Writing & Drawing Instruments,Markers & Highlighters,,,New,10000,"Expo Original Dry Erase Chisel Tip Marker features intense ink with consistent color quality that makes writings clearly visible from a distance. This red ink marker is erasable, has less odor and is perfect to deliver bright, vivid messages. Sold as 12 m",arkers per pack.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1627626&Rendition=Small,,,,,SUPPLIES,WRITING,DRY ERASE MARKERS,ORIGINAL CHISEL,,School Specialty,1333725,PACK OF 12,$12.37,$14.23,$16.49
EXPO Original Chisel Tip Dry Erase Marker - Pack of 12 - Purple,$16.49,Office Supplies,Office Instruments,Writing & Drawing Instruments,Markers & Highlighters,,,New,10000,"Expo Original Dry Erase Chisel Tip Marker features intense ink with consistent color quality that makes writings clearly visible from a distance. This purple ink marker is erasable, has less odor and is perfect to deliver bright, vivid messages. Sold as 1",2 markers per pack.,,,,,,,No,No,Free shipping over $49,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/xxssi_ibeGetWCCImage.jsp?docName=F1627628&Rendition=Small,,,,,SUPPLIES,WRITING,DRY ERASE MARKERS,ORIGINAL CHISEL,,School Specialty,1333728,PACK OF 12,$12.37,$14.23,$16.49
